"","X","year","date","yearweek_ID","site_num","site_name","session_start_time","session_end_time","timestamp_focal.bhv.change","start_time_of_focal","length","file_id","focalbear_event","bear_name","sex","age","agesex","family","yrl_num","coy_num","num_offspring","coarse_code","fine_code","snorkel","carry_to_cover","video_time_behave_change","duration_of_behave","duration_in_seconds","start_time_within_the_minute","total_length_within_focalevent","sexing_comments"
"82",82,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:31:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,32,"","","0:00:09","0:00:09",9,NA,1668,NA
"83",83,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:31:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:00:20","0:00:11",11,NA,1668,NA
"84",84,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:31:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:00:23","0:00:03",3,NA,1668,NA
"85",85,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:31:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:01:27","0:01:04",64,NA,1668,NA
"86",86,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:32:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:01:29","0:00:02",2,NA,1668,NA
"87",87,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:32:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:01:34","0:00:05",5,NA,1668,NA
"88",88,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:32:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:01:37","0:00:03",3,NA,1668,NA
"89",89,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:32:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:01:45","0:00:08",8,NA,1668,NA
"90",90,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:32:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:02:16","0:00:31",31,NA,1668,NA
"91",91,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:33:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:02:24","0:00:08",8,NA,1668,NA
"92",92,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:33:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:02:48","0:00:24",24,NA,1668,NA
"93",93,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:33:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:02:55","0:00:07",7,NA,1668,NA
"94",94,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:34:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:02:59","0:00:04",4,NA,1668,NA
"95",95,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:34:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:03:04","0:00:05",5,NA,1668,NA
"96",96,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:34:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:03:13","0:00:09",9,NA,1668,NA
"97",97,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:34:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:03:20","0:00:07",7,NA,1668,NA
"98",98,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:34:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:03:24","0:00:04",4,NA,1668,NA
"99",99,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:34:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:03:29","0:00:05",5,NA,1668,NA
"100",100,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:34:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:03:40","0:00:11",11,NA,1668,NA
"101",101,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:34:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:03:45","0:00:05",5,NA,1668,NA
"102",102,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:34:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:03:55","0:00:10",10,NA,1668,NA
"103",103,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:35:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:04:05","0:00:10",10,NA,1668,NA
"104",104,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:35:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:04:19","0:00:14",14,NA,1668,NA
"105",105,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:35:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:04:58","0:00:39",39,NA,1668,NA
"106",106,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:36:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:05:02","0:00:04",4,NA,1668,NA
"107",107,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:36:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:05:20","0:00:18",18,NA,1668,NA
"108",108,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:36:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:05:53","0:00:33",33,NA,1668,NA
"109",109,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:36:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,20,22,"","","0:05:54","0:00:01",1,NA,1668,NA
"110",110,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:37:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,100,100,"","","0:06:04","0:00:10",10,NA,1668,NA
"111",111,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:37:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,20,22,"","","0:06:11","0:00:07",7,NA,1668,NA
"112",112,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:37:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,100,100,"","","0:06:18","0:00:07",7,NA,1668,NA
"113",113,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:37:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,20,22,"","","0:06:35","0:00:17",17,NA,1668,NA
"114",114,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:37:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,100,100,"","","0:06:49","0:00:14",14,NA,1668,NA
"115",115,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:37:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,32,"","","0:06:51","0:00:02",2,NA,1668,NA
"116",116,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:37:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,20,22,"","","0:06:59","0:00:08",8,NA,1668,NA
"117",117,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:38:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:07:04","0:00:05",5,NA,1668,NA
"118",118,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:38:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:07:17","0:00:13",13,NA,1668,NA
"119",119,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:38:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:07:24","0:00:07",7,NA,1668,NA
"120",120,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:38:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:07:27","0:00:03",3,NA,1668,NA
"121",121,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:38:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:07:41","0:00:14",14,NA,1668,NA
"122",122,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:38:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"y","","0:07:44","0:00:03",3,NA,1668,NA
"123",123,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:38:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:07:55","0:00:11",11,NA,1668,NA
"124",124,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:39:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:07:55","0:00:00",0,NA,1668,NA
"125",125,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:39:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"y","","0:07:59","0:00:04",4,NA,1668,NA
"126",126,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:39:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:08:14","0:00:15",15,NA,1668,NA
"127",127,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:39:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:08:15","0:00:01",1,NA,1668,NA
"128",128,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:39:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:08:17","0:00:02",2,NA,1668,NA
"129",129,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:39:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:08:50","0:00:33",33,NA,1668,NA
"130",130,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:39:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:09:48","0:00:58",58,NA,1668,NA
"131",131,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:40:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:10:00","0:00:12",12,NA,1668,NA
"132",132,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 19:41:00","19:31:06","00:11:06","B0406-F6","2019_B0406_FCL3","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:11:06","0:01:06",66,NA,1668,NA
"133",133,2019,"2019-09-03",201936,"B04","BELARKO","13:27","19:30","2019-09-03 16:57:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:00:06","0:00:06",6,NA,567,NA
"134",134,2019,"2019-09-03",201936,"B04","BELARKO","13:27","19:30","2019-09-03 16:57:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"y","","0:00:08","0:00:02",2,NA,567,NA
"135",135,2019,"2019-09-03",201936,"B04","BELARKO","13:27","19:30","2019-09-03 16:57:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:00:09","0:00:01",1,NA,567,NA
"136",136,2019,"2019-09-03",201936,"B04","BELARKO","13:27","19:30","2019-09-03 16:57:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:00:59","0:00:50",50,NA,567,NA
"137",137,2019,"2019-09-03",201936,"B04","BELARKO","13:27","19:30","2019-09-03 16:58:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:01:55","0:00:56",56,NA,567,NA
"138",138,2019,"2019-09-03",201936,"B04","BELARKO","13:27","19:30","2019-09-03 16:59:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:02:20","0:00:25",25,NA,567,NA
"139",139,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:00:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:02:37","0:00:17",17,NA,567,NA
"140",140,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:00:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:02:43","0:00:06",6,NA,567,NA
"141",141,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:00:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:02:51","0:00:08",8,NA,567,NA
"142",142,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:00:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,12,"","","0:02:53","0:00:02",2,NA,567,NA
"143",143,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:00:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:03:55","0:01:02",62,NA,567,NA
"144",144,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:01:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:04:01","0:00:06",6,NA,567,NA
"145",145,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:01:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:04:05","0:00:04",4,NA,567,NA
"146",146,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:01:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"y","","0:04:05","0:00:00",0,NA,567,NA
"147",147,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:01:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:04:16","0:00:11",11,NA,567,NA
"148",148,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:02:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:05:10","0:00:54",54,NA,567,NA
"149",149,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:02:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:05:12","0:00:02",2,NA,567,NA
"150",150,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,100,100,"","","0:05:16","0:00:04",4,NA,567,NA
"151",151,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"y","","0:05:20","0:00:04",4,NA,567,NA
"152",152,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:05:25","0:00:05",5,NA,567,NA
"153",153,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"y","","0:05:35","0:00:10",10,NA,567,NA
"154",154,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:05:39","0:00:04",4,NA,567,NA
"155",155,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,100,100,"","","0:05:42","0:00:03",3,NA,567,NA
"156",156,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,13,"","","0:05:43","0:00:01",1,NA,567,NA
"157",157,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"","","0:05:52","0:00:09",9,NA,567,NA
"158",158,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:05:56","0:00:04",4,NA,567,NA
"159",159,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,30,31,"","","0:06:02","0:00:06",6,NA,567,NA
"160",160,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:03:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"","","0:06:13","0:00:11",11,NA,567,NA
"161",161,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:06:17","0:00:04",4,NA,567,NA
"162",162,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"","","0:06:26","0:00:09",9,NA,567,NA
"163",163,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:06:34","0:00:08",8,NA,567,NA
"164",164,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"","","0:06:36","0:00:02",2,NA,567,NA
"165",165,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:06:52","0:00:16",16,NA,567,NA
"166",166,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"","","0:07:01","0:00:09",9,NA,567,NA
"167",167,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"y","","0:07:03","0:00:02",2,NA,567,NA
"168",168,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,20,23,"","","0:07:06","0:00:03",3,NA,567,NA
"169",169,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,41,"","","0:07:07","0:00:01",1,NA,567,NA
"170",170,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,40,45,"","","0:07:09","0:00:02",2,NA,567,NA
"171",171,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:04:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:07:38","0:00:29",29,NA,567,NA
"172",172,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:05:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,90,90,"","","0:07:50","0:00:12",12,NA,567,NA
"173",173,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:05:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,10,11,"","","0:09:04","0:01:14",74,NA,567,NA
"174",174,2019,"2019-09-04",201936,"B04","BELARKO","13:27","19:30","2019-09-03 17:06:00","16:57:48","0:09:27","B0406-F1","2019_B0406_FCL1","Blondecap","F","ADULT","Adult female","N",0,0,0,0,0,"","","0:09:27","0:00:23",23,NA,567,NA
